IdProcedimientos,CodProce,CodISS,CodSOAT,DESCRIP,TipoProc,ValorISS,ValorSOAT,ValorParticular,GrupoSOAT,QX,Clasificacion,Area,UVR,Institucional,Nivel,Cuenta,UVRN,ValorISS2000,OtrosServ,RN,DescripSoat,Sexo,Activo,Atributos,EdadInf,EdadSup,PerAtiende,TipoServ,Finalidad,MaxUn,AmbitoProce,FinalidadProce,PerAtiendeProce,ActoQuirurgico,HabilitadoHC,Hemoderivado,AplicaPyP,AplicaEnfermeria,Curaciones,TerapiaRespiratoria,TerapiaFisica,idAreaLaboratorio,CuentaColGaap,idPlantillaServicio
H1540,380104,1128,5302,TROMBOEMBOLECTOMIA DE OFTALMICA,False,0.0,0.0,0.0,12.0,True,,,560,True,3,,28336.0,0.0,,False,TROMBECTOMÍA DE VASOS SANGUÍNEOS DE CABEZA Y CUELLO,A,True,,415,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1541,380110,213501,21513,"TROMBOLISIS DE VASOS INTRACRANEALES, VÍA ENDOVASCULAR",False,2157060.0,0.0,0.0,18.46,False,,,,True,3,,31277.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1542,380200,,5302,TROMBOEMBOLECTOMIA DE VASOS DE CABEZA Y CUELLO SOD ,False,0.0,0.0,0.0,12.0,True,,,,True,3,,0.0,0.0,,False,TROMBECTOMÍA DE VASOS SANGUÍNEOS DE CABEZA Y CUELLO,A,True,,460,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1543,380201,5303,5302,TROMBOEMBOLECTOMIA ARTERIAL DE ZONA I Y III DE CUELLO,False,0.0,0.0,0.0,12.0,True,I,41,180,True,3,,5245.0,0.0,,False,TROMBECTOMÍA DE VASOS SANGUÍNEOS DE CABEZA Y CUELLO,A,True,,460,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1544,380202,5303,21513,TROMBOEMBOLECTOMIA ARTERAL DE ZONA II DE CUELLO,False,0.0,0.0,0.0,18.46,True,R,68,180,True,3,,5245.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,460,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1545,380203,5303,21508,TROMBOEMBOLECTOMIA VENOSA DE ZONA I Y III DE CUELLO,False,0.0,0.0,0.0,14.2,True,R,68,180,True,3,,5245.0,0.0,,False,TRATAMIENTO PERCUTÁNEO DE TROMBOEMBOLISMO VENOSO,A,True,,460,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1546,380204,5303,21508,TROMBOEMBOLECTOMIA VENOSA DE ZONA II DE CUELLO,False,0.0,0.0,0.0,14.2,True,R,68,180,True,3,,5245.0,0.0,,False,TRATAMIENTO PERCUTÁNEO DE TROMBOEMBOLISMO VENOSO,A,True,,460,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1547,380210,213502,21513,"TROMBOLISIS DE VASOS DE CABEZA Y CUELLO, VÍA ENDOVASCULAR",False,1647915.0,0.0,0.0,18.46,False,,,,True,3,,23895.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,460,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1548,380300,,5102,TROMBOEMBOLECTOMIA DE VASOS DE MIEMBROS SUPERIORES SOD ,False,0.0,0.0,0.0,10.0,True,,,,True,3,,0.0,0.0,,False,TROMBECTOMÍA VASO PERIFÉRICO (DE GRUESO CALIBRE),A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1549,380301,5103,21513,TROMBOLECTOMIA DE ARTERIA SUBCLAVIA,False,0.0,0.0,0.0,18.46,True,R,68,80,True,3,,3542.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H155,021104,1170,1106,"CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +",False,0.0,0.0,0.0,20.0,True,,,135,True,3,,5897.0,0.0,,False,CRANEOTOMÍA PARA RUPTURA DE SENOS DE DURAMADRE,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1550,380302,5103,21513,TROMBOEMBOLECTOMIA ARTERIAL AXILAR,False,0.0,0.0,0.0,18.46,True,R,68,80,True,3,,3542.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1551,380303,5103,21513,TROMBOEMBOLECTOMIA ARTERIAL DE BRAZO O ANTEBRAZO,False,0.0,0.0,0.0,18.46,True,R,68,80,True,3,,3542.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1552,380304,5103,21508,TROMBOLECTOMIA DE VENA SUBCLAVIA,False,0.0,0.0,0.0,14.2,True,R,68,80,True,3,,4440.0,0.0,,False,TRATAMIENTO PERCUTÁNEO DE TROMBOEMBOLISMO VENOSO,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1553,380305,5103,21508,TROMBOEMBOLECTOMIA VENOSA AXILAR,False,0.0,0.0,0.0,14.2,True,R,68,80,True,3,,3990.0,0.0,,False,TRATAMIENTO PERCUTÁNEO DE TROMBOEMBOLISMO VENOSO,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1554,380306,5103,21508,TROMBOEMBOLECTOMIA VENOSA DE BRAZO O ANTEBRAZO,False,0.0,0.0,0.0,14.2,True,R,68,80,True,3,,3542.0,0.0,,False,TRATAMIENTO PERCUTÁNEO DE TROMBOEMBOLISMO VENOSO,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1555,380500,5103,5102,TROMBOEMBOLECTOMIA EN VASOS ESPINALES SOD +,False,0.0,0.0,0.0,10.0,True,,,80,True,3,,3542.0,0.0,,False,TROMBECTOMÍA VASO PERIFÉRICO (DE GRUESO CALIBRE),A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H1556,380600,5401,5401,TROMBOEMBOLECTOMIA DE ARTERIAS ABDOMINALES SOD ,False,0.0,0.0,0.0,13.0,True,,,100,True,3,,0.0,0.0,,False,EXPLORACIÓN Y/O TROMBECTOMÍA DE VASO SANGUÍNEO INTRAABDOMINAL,A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H1557,380601,5401,5401,TROMBOEMBOLECTOMIA DE ARTERIAS ABDOMINALES VIA ABIERTA +,False,0.0,0.0,0.0,13.0,True,I,41,100,True,3,,4440.0,0.0,,False,EXPLORACIÓN Y/O TROMBECTOMÍA DE VASO SANGUÍNEO INTRAABDOMINAL,A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H1558,380602,213429,21513,TROMBOLISIS ARTERIAL ABDOMINAL VIA ENDOVASCULAR +,False,291145.0,0.0,0.0,18.46,False,R,68,,True,3,,2475.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,480,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1559,380700,5401,5401,TROMBOEMBOLECTOMIA DE VENAS ABDOMINALES SOD ,False,0.0,0.0,0.0,13.0,True,,,100,True,3,,4440.0,0.0,,False,EXPLORACIÓN Y/O TROMBECTOMÍA DE VASO SANGUÍNEO INTRAABDOMINAL,A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H156,021200,,1145,REPARACIÓN DE MENINGES CEREBRALES SOD ,False,0.0,0.0,0.0,20.0,True,,,,True,,,0.0,0.0,,False,REPARACIÓN ENCÉFALOCELE,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1560,380701,5401,5401,"TROMBOEMBOLECTOMIA DE VENAS ABDOMINALES, VIA ABIERTA +",False,0.0,0.0,0.0,13.0,True,I,41,100,True,3,,4440.0,0.0,,False,EXPLORACIÓN Y/O TROMBECTOMÍA DE VASO SANGUÍNEO INTRAABDOMINAL,A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H1561,380702,213472,5401,"TROMBOLISIS VENOSA ABDOMINAL, VÍA ENDOVASCULAR +",False,378485.0,0.0,0.0,13.0,False,I,41,,True,3,,3217.0,0.0,,False,EXPLORACIÓN Y/O TROMBECTOMÍA DE VASO SANGUÍNEO INTRAABDOMINAL,A,True,,415,480,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1562,380800,,21513,TROMBOEMBOLECTOMIA DE ARTERIAS DE MIEMBROS INFERIORES SOD ,False,0.0,0.0,0.0,18.46,True,,,,True,3,,0.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H1563,380801,5103,21513,TROMBOEMBOLECTOMIA SUPRAPATELAR DE ARTERIAS EN MIEMBROS INFERIORES,False,0.0,0.0,0.0,18.46,True,R,68,80,True,3,,3542.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H1564,380802,5103,21513,TROMBOEMBOLECTOMIA INFRAPATELAR DE ARTERIAS EN MIEMBROS INFERIORES,False,0.0,0.0,0.0,18.46,True,R,68,80,True,3,,3542.0,0.0,,False,TROMBÓLISIS ARTERIAL SELECTIVA,A,True,,415,480,,,2,,,,,,True,False,False,False,False,False,False,,,
H1565,380810,213429,5104,"TROMBOLISIS DE ARTERIAS DE MIEMBROS INFERIORES, VÍA ENDOVASCULAR",False,291145.0,0.0,0.0,5.0,False,,,,True,3,,2475.0,0.0,,False,TROMBOLISIS PERIFÉRICA,A,True,,415,480,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1566,380900,,5102,TROMBOEMBOLECTOMIA DE VENAS DE MIEMBROS INFERIORES SOD ,False,0.0,0.0,0.0,10.0,True,,,,True,3,,0.0,0.0,,False,TROMBECTOMÍA VASO PERIFÉRICO (DE GRUESO CALIBRE),A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1567,380901,5103,21508,TROMBOEMBOLECTOMIA SUPRAPATELAR VENOSA PROFUNDA,False,0.0,0.0,0.0,14.2,True,R,68,80,True,3,,3542.0,0.0,,False,TRATAMIENTO PERCUTÁNEO DE TROMBOEMBOLISMO VENOSO,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1568,380902,5103,21508,TROMBOEMBOLECTOMIA INFRAPATELAR VENOSA PROFUNDA,False,0.0,0.0,0.0,14.2,True,R,68,80,True,3,,3542.0,0.0,,False,TRATAMIENTO PERCUTÁNEO DE TROMBOEMBOLISMO VENOSO,A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1569,380903,5103,5102,TROMBOEMBOLECTOMIA VENOSA SUPERFICIAL EN MIEMBROS INFERIORES,False,0.0,0.0,0.0,10.0,True,I,41,80,True,3,,3542.0,0.0,,False,TROMBECTOMÍA VASO PERIFÉRICO (DE GRUESO CALIBRE),A,True,,415,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H157,021201,1172,1351,"CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA",False,0.0,0.0,0.0,20.0,True,,,325,True,3,,15580.0,0.0,,False,REPARACIÓN FÍSTULA LÍQUIDO CEFALORRAQUÍDEO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1570,380910,213472,5104,"TROMBOLISIS DE VENAS DE MIEMBROS INFERIORES, VÍA ENDOVASCULAR",False,378485.0,0.0,0.0,5.0,False,,,,True,3,,3217.0,0.0,,False,TROMBOLISIS PERIFÉRICA,A,True,,415,460,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1571,381100,1114,1114,ENDARTERECTOMIA DE VASOS INTRACRANEALES SOD ,False,0.0,0.0,0.0,22.0,True,,,375,True,3,,0.0,0.0,,False,REVASCULARIZACIÓN SUPRATENTORIAL E INFRATENTORIAL,A,True,,465,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1572,381101,1128,5310,ENDARTERECTOMIA DE LA CAROTIDA INTERNA PORCION INTRACRANEAL,False,0.0,0.0,0.0,13.0,True,I,41,560,True,3,,28336.0,0.0,,False,"ENDARTERECTOMÍA EN LA CABEZA, CUELLO O BASE DEL ENCÉFALO; INCLUYE EXTRACCIÓN DEL TROMBO O ARTERIOESCLERÓTICO, RESECCIÓN DE LA ÍNTIMA",A,True,,465,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1573,381200,1116,1116,ENDARTERECTOMIA DE VASOS DE CABEZA Y CUELLO SOD ,False,0.0,0.0,0.0,21.0,True,,,525,True,3,,0.0,0.0,,False,ENDARTERECTOMÍA DE VASO DE CUELLO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1574,381201,5303,5310,ENDARTERECTOMIA DE LA CAROTIDA COMUN,False,0.0,0.0,0.0,13.0,True,I,41,180,True,3,,5245.0,0.0,,False,"ENDARTERECTOMÍA EN LA CABEZA, CUELLO O BASE DEL ENCÉFALO; INCLUYE EXTRACCIÓN DEL TROMBO O ARTERIOESCLERÓTICO, RESECCIÓN DE LA ÍNTIMA",A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1575,381202,5303,1116,ENDARTERECTOMIA DE ARTERIA CAROTIDA EXTERNA,False,0.0,0.0,0.0,21.0,True,I,88,180,True,3,,5245.0,0.0,,False,ENDARTERECTOMÍA DE VASO DE CUELLO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1576,381203,1127,1116,ENDARTERECTOMIA DE CAROTIDA INTERNA PORCION CERVICAL,False,0.0,0.0,0.0,21.0,True,,,365,True,3,,15580.0,0.0,,False,ENDARTERECTOMÍA DE VASO DE CUELLO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1577,381300,,5110,ENDARTERECTOMIA DE VASOS DE MIEMBROS SUPERIORES SOD ,False,0.0,0.0,0.0,12.0,True,,,,True,3,,0.0,0.0,,False,ENDARTERECTOMÍA DE VASOS PERIFÉRICOS (DE GRUESO CALIBRE); INCLUYE RESECCIÓN DE LA ÍNTIMA TROMBOENDARTERECTOMÍA CON: PARCHE DE INJERTO SINTÉTICO O VENOSO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1578,381301,5104,5101,ENDARTERECTOMIA DE SUBCLAVIA,False,0.0,0.0,0.0,8.0,True,I,41,80,True,3,,3542.0,0.0,,False,EXPLORACIÓN VASO PERIFÉRICO (DE GRUESO CALIBRE),A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1579,381302,5104,5110,ENDARTERECTOMIA AXILAR,False,0.0,0.0,0.0,12.0,True,,,80,True,3,,3542.0,0.0,,False,ENDARTERECTOMÍA DE VASOS PERIFÉRICOS (DE GRUESO CALIBRE); INCLUYE RESECCIÓN DE LA ÍNTIMA TROMBOENDARTERECTOMÍA CON: PARCHE DE INJERTO SINTÉTICO O VENOSO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H158,021202,1170,1351,"CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA",False,0.0,0.0,0.0,20.0,True,,,135,True,3,,5897.0,0.0,,False,REPARACIÓN FÍSTULA LÍQUIDO CEFALORRAQUÍDEO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1580,381303,5104,5110,ENDARTERECTOMIA DE VASOS DE BRAZO O ANTEBRAZO,False,0.0,0.0,0.0,12.0,True,,,80,True,3,,3542.0,0.0,,False,ENDARTERECTOMÍA DE VASOS PERIFÉRICOS (DE GRUESO CALIBRE); INCLUYE RESECCIÓN DE LA ÍNTIMA TROMBOENDARTERECTOMÍA CON: PARCHE DE INJERTO SINTÉTICO O VENOSO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1581,381400,5421,5510,ENDARTERECTOMIA DE AORTA SOD,False,0.0,0.0,0.0,12.0,True,I,41,250,True,3,,7987.0,0.0,,False,ENDARTERECTOMÍA INTRATORÁCICA; INCLUYE TROMBOENDARTERECTOMÍA (AORTA),A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1582,381500,5430,5510,ENDARTERECTOMIA DE VASOS TORACICOS SOD ,False,0.0,0.0,0.0,12.0,True,,,185,True,3,,7987.0,0.0,,False,ENDARTERECTOMÍA INTRATORÁCICA; INCLUYE TROMBOENDARTERECTOMÍA (AORTA),A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1583,381501,5502,5510,TROMBOENDARTERECTOMIA PULMONAR,False,0.0,0.0,0.0,12.0,True,I,41,350,True,3,,14873.0,0.0,,False,ENDARTERECTOMÍA INTRATORÁCICA; INCLUYE TROMBOENDARTERECTOMÍA (AORTA),A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1584,381600,,5410,ENDARTERECTOMIA DE ARTERIAS ABDOMINALES SOD ,False,0.0,0.0,0.0,13.0,True,,,,True,3,,0.0,0.0,,False,"ENDARTERECTOMÍA INTRAABDOMINAL; INCLUYE CIERRE SIMPLE, RESECCIÓN DE LA ÍNTIMA CON: EXTRACCIÓN DE TROMBO O DE MATERIAL ARTERIOSCLERÓTICO, PARCHE DE INJERTO VENOSO",A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1585,381601,5442,5443,ENDARTERECTOMIA RENAL,False,0.0,0.0,0.0,12.0,True,I,41,155,True,3,,6668.0,0.0,,False,"ANASTOMOSIS DE AORTA INTRAABDOMINAL; INCLUYE ANASTOMOSIS ARTERIAL DIRECTA, ARTERIOPLASTIA POR INJERTO EN PARCHE SIN ENDARTERECTOMÍA ASOCIADA (ESTENOSIS RENAL)",A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1586,381602,5443,7662,ENDARTERECTOMIA CELIACA Y/O MESENTERICA,False,0.0,0.0,0.0,9.0,True,I,41,155,True,3,,6668.0,0.0,,False,DESVASCULARIZACIÓN GÁSTRICA,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1587,381603,5401,5410,ENDARTERECTOMIA AORTOILIACA,False,0.0,0.0,0.0,13.0,True,I,41,100,True,3,,4440.0,0.0,,False,"ENDARTERECTOMÍA INTRAABDOMINAL; INCLUYE CIERRE SIMPLE, RESECCIÓN DE LA ÍNTIMA CON: EXTRACCIÓN DE TROMBO O DE MATERIAL ARTERIOSCLERÓTICO, PARCHE DE INJERTO VENOSO",A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1588,381800,,5110,ENDARTERECTOMIA DE ARTERIAS DE MIEMBROS INFERIORES SOD ,False,0.0,0.0,0.0,12.0,True,,,,True,3,,0.0,0.0,,False,ENDARTERECTOMÍA DE VASOS PERIFÉRICOS (DE GRUESO CALIBRE); INCLUYE RESECCIÓN DE LA ÍNTIMA TROMBOENDARTERECTOMÍA CON: PARCHE DE INJERTO SINTÉTICO O VENOSO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1589,381801,5104,5103,ENDARTERECTOMIA SUPRAPATELAR,False,0.0,0.0,0.0,12.0,True,I,41,80,True,3,,3542.0,0.0,,False,ANGIOPLASTIA PERIFÉRICA,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H159,021203,1173,1351,"CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO ANTERIOR, VÍA SUBFRONTAL",False,0.0,0.0,0.0,20.0,True,,,250,True,3,,10623.0,0.0,,False,REPARACIÓN FÍSTULA LÍQUIDO CEFALORRAQUÍDEO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1590,381802,5104,5110,ENDARTERECTOMIA INFRAPATELAR,False,0.0,0.0,0.0,12.0,True,,,80,True,3,,3542.0,0.0,,False,ENDARTERECTOMÍA DE VASOS PERIFÉRICOS (DE GRUESO CALIBRE); INCLUYE RESECCIÓN DE LA ÍNTIMA TROMBOENDARTERECTOMÍA CON: PARCHE DE INJERTO SINTÉTICO O VENOSO,A,True,,430,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1591,382101,17700,17700,BIOPSIA DE VASO SANGUINEO SUPERFICIAL,False,0.0,0.0,0.0,4.0,True,I,52,25,True,2,,687.0,0.0,,False,ARTERIA O VENA SUPERFICIAL,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1592,382102,17701,17101,BIOPSIA DE VASO SANGUINEO PROFUNDO,False,0.0,0.0,0.0,10.0,True,I,52,55,True,2,,1790.0,0.0,,False,ESTEROATÁXICA,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1593,382200,,,ANGIOSCOPIA PERCUTANEA SOD +,False,0.0,0.0,0.0,0.0,True,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1594,382301,213502,,PRUEBA FUNCIONAL EN VASOS INTRACRANEALES +,False,1647915.0,0.0,0.0,0.0,False,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,2,1,1,,True,False,False,False,False,False,False,,,
H1595,382302,,,PRUEBA FUNCIONAL EN VASOS ESPINALES,False,0.0,0.0,0.0,0.0,True,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1596,382305,,,CAPILAROSCOPIA ,False,0.0,0.0,0.0,0.0,True,,,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1597,383100,,5321,RESECCIÓN CON ANASTOMOSIS DE VASOS INTRACRANEALES SOD ,False,0.0,0.0,0.0,13.0,True,,,,True,3,,0.0,0.0,,False,"FISTULECTOMÍA ARTERIOVENOSA DE LA CABEZA, CUELLO O BASE DEL ENCÉFALO; INCLUYE ENDOANEURISMORRAFIA, EXTIRPACIÓN (SIMPLE), LIGADURA COMPLETA, PARCIAL O CUÁDRUPLE, SUTURA TÉRMINO TERMINAL (ARTERIAL)",A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1598,383101,1125,1110,RESECCIÓN DE MALFORMACION ARTERIOVENOSA SUPRATENTORIAL SPETZLER I Y II,False,0.0,0.0,0.0,21.0,True,I,41,855,True,3,,43263.0,0.0,,False,TRATAMIENTO DE MALFORMACIONES ARTERIO VENOSAS SUPRATENTORIALES,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1599,383102,1125,1112,"RESECCIÓN DE MALFORMACION ARTERIOVENOSA SUPRATENTORIAL SPETZLER III, IV Y V",False,0.0,0.0,0.0,22.0,True,I,88,855,True,3,,43263.0,0.0,,False,TRATAMIENTO DE MALFORMACIONES ARTERIO VENOSAS DE LÍNEA MEDIA E INTRAVENTRICULAR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H16,011300,,17100,BIOPSIA DE CEREBRO SOD  ,False,0.0,0.0,0.0,10.0,True,,,,True,3,,0.0,0.0,,False,TEJIDO INTRACRANEAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H160,021204,1172,1351,"CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO ANTERIOR, VÍA TRANSESFENOIDAL",False,0.0,0.0,0.0,20.0,True,I,88,325,True,3,,14160.0,0.0,,False,REPARACIÓN FÍSTULA LÍQUIDO CEFALORRAQUÍDEO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1600,383103,1125,1112,RESECCIÓN DE MALFORMACIONES ARTERIO VENOSAS DE LINEA MEDIA E INTRAVENTRICULAR ,False,0.0,0.0,0.0,22.0,True,I,88,855,True,3,,43263.0,0.0,,False,TRATAMIENTO DE MALFORMACIONES ARTERIO VENOSAS DE LÍNEA MEDIA E INTRAVENTRICULAR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1601,383104,1126,1111,RESECCIÓN DE MALFORMACION ARTERIOVENOSA INFRATENTORIAL SPETZLER I Y II,False,0.0,0.0,0.0,23.0,True,I,88,880,True,3,,44528.0,0.0,,False,TRATAMIENTO DE MALFORMACIONES ARTERIO VENOSAS INFRATENTORIALES,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1602,383105,1126,1111,"RESECCIÓN DE MALFORMACION ARTERIOVENOSA INFRATENTORIAL SPETZLER III, IV Y V",False,0.0,0.0,0.0,23.0,True,I,88,880,True,3,,44528.0,0.0,,False,TRATAMIENTO DE MALFORMACIONES ARTERIO VENOSAS INFRATENTORIALES,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1603,383200,,5320,RESECCIÓN CON ANASTOMOSIS DE VASOS DE CABEZA Y CUELLO SOD ,False,0.0,0.0,0.0,20.0,True,,,,True,3,,0.0,0.0,,False,"ANEURISMECTOMÍA VASOS DE LA CABEZA, CUELLO O BASE DEL ENCÉFALO",A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1604,383201,1129,15105,RESECCIÓN DE MALFORMACION ARTERIOVENOSA DE CUERO CABELLUDO,False,0.0,0.0,0.0,5.0,True,,,165,True,1,,6299.0,0.0,,False,"RESECCIÓN TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTÁNEO, EXCEPTO CARA",A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1605,383202,5303,5140,RESECCIÓN ARTERIAL CON ANASTOMOSIS TERMINO TERMINAL EN ZONA I Y III DE CUELLO,False,0.0,0.0,0.0,13.0,True,I,41,180,True,3,,7845.0,0.0,,False,ANEURISMECTOMÍA PERIFÉRICA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1606,383203,5303,5140,RESECCIÓN ARTERIAL CON ANASTOMOSIS TERMINO  TERMINAL EN ZONA II DE CUELLO ,False,0.0,0.0,0.0,13.0,True,I,41,180,True,3,,7845.0,0.0,,False,ANEURISMECTOMÍA PERIFÉRICA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1607,383204,5303,5321,RESECCIÓN VENOSA CON ANASTOMOSIS TERMINO TERMINAL EN ZONA I Y III DE CUELLO,False,0.0,0.0,0.0,13.0,True,,,180,True,3,,7845.0,0.0,,False,"FISTULECTOMÍA ARTERIOVENOSA DE LA CABEZA, CUELLO O BASE DEL ENCÉFALO; INCLUYE ENDOANEURISMORRAFIA, EXTIRPACIÓN (SIMPLE), LIGADURA COMPLETA, PARCIAL O CUÁDRUPLE, SUTURA TÉRMINO TERMINAL (ARTERIAL)",A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1608,383205,5303,5320,RESECCIÓN VENOSA CON ANASTOMOSIS TERMINO TERMINAL EN ZONA II DE CUELLO,False,0.0,0.0,0.0,20.0,True,,,180,True,3,,7845.0,0.0,,False,"ANEURISMECTOMÍA VASOS DE LA CABEZA, CUELLO O BASE DEL ENCÉFALO",A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1609,383300,,5140,RESECCIÓN CON ANASTOMOSIS DE VASOS DE MIEMBROS SUPERIORES SOD ,False,0.0,0.0,0.0,13.0,False,,,,True,3,,0.0,0.0,,False,ANEURISMECTOMÍA PERIFÉRICA,A,True,|Pos_Pr|Sub_Pr|,000,415,,,,,2,1,1,,True,False,False,False,False,False,False,,,
